,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
1091,25,013,811900,1400000US25013811900,25013811900,8119,CT,17583939,1797745,"POLYGON ((-72.651842 42.237639, -72.634585 42.273943, -72.61313799999999 42.286265, -72.61200699999999 42.285573, -72.609948 42.285224, -72.605232 42.284463, -72.601333 42.28129, -72.60082899999999 42.278671, -72.59969599999999 42.276132, -72.59908999999999 42.272437, -72.598933 42.26809, -72.600016 42.265652, -72.607781 42.26058, -72.611555 42.256913, -72.615071 42.252014, -72.618009 42.248369, -72.621342 42.24182, -72.623983 42.23592499999999, -72.62411 42.235073, -72.623656 42.231656, -72.622463 42.230211, -72.61582199999999 42.227153, -72.612934 42.224991, -72.611633 42.222772, -72.610749 42.21942, -72.609887 42.217902, -72.60792599999999 42.21623, -72.60999199999999 42.214115, -72.61088599999999 42.212114, -72.61182099999999 42.211065, -72.61377399999999 42.211864, -72.61577299999999 42.212037, -72.616311 42.212288, -72.61701599999999 42.213379, -72.617104 42.215553, -72.62031999999999 42.21609, -72.622855 42.215854, -72.62615599999999 42.215549, -72.629012 42.215306, -72.629531 42.213023, -72.629834 42.21073699999999, -72.632875 42.210673, -72.63361999999999 42.21117, -72.63693499999999 42.214481, -72.637243 42.215993, -72.637739 42.218314, -72.642212 42.222788, -72.646382 42.22539099999999, -72.646705 42.226555, -72.64706 42.229621, -72.649383 42.232495, -72.651842 42.237639))"
1092,25,001,014900,1400000US25001014900,25001014900,149,CT,15929586,3565503,"POLYGON ((-70.686981 41.52949, -70.683269 41.53290000000001, -70.6805711662669 41.5314746411729, -70.67922799999999 41.530765, -70.6768683998947 41.5292931456566, -70.67637599999999 41.528986, -70.672012 41.531779, -70.66805699999999 41.53290000000001, -70.668555 41.536461, -70.66650799999999 41.539958, -70.658659 41.543385, -70.6566607013382 41.5463849705181, -70.654302 41.549926, -70.655365 41.557498, -70.653899 41.56516, -70.649281 41.565807, -70.64878 41.56987, -70.642748 41.572385, -70.6415607866895 41.5756432409744, -70.64119701810858 41.57664158363509, -70.638862 41.576727, -70.634883 41.574708, -70.63033799999999 41.576262, -70.61832799999999 41.570516, -70.617975 41.569937, -70.617299 41.567406, -70.61877699999999 41.564022, -70.619221 41.5594, -70.62074799999999 41.557114, -70.61909399999999 41.556282, -70.617458 41.554051, -70.613102 41.553074, -70.61289499999999 41.552144, -70.6160357485232 41.5419475042059, -70.61791114309359 41.54155329337, -70.62173804350789 41.5407488729908, -70.6229964555056 41.5404843528448, -70.633607 41.53825399999999, -70.6337125489995 41.538191881991, -70.6337996235151 41.5381406366399, -70.6412098789893 41.5337795311976, -70.643627 41.532357, -70.6500588668422 41.52417243870001, -70.654104 41.519025, -70.654011 41.515905, -70.65662499999999 41.514779, -70.65680105296531 41.5148690841709, -70.66282799999999 41.517953, -70.66462309523808 41.517953, -70.668295 41.517953, -70.67019599999999 41.520801, -70.67304899999999 41.523648, -70.67851499999999 41.521512, -70.685408 41.521335, -70.68778499999999 41.524182, -70.686981 41.52949))"
1093,25,021,417601,1400000US25021417601,25021417601,4176.01,CT,974366,219518,"POLYGON ((-71.02396 42.27244, -71.02253 42.27158, -71.02016999999999 42.27368999999999, -71.01902699999999 42.272761, -71.01804 42.27388, -71.01689 42.27592, -71.01602 42.27658, -71.01383 42.2783, -71.013491 42.2783, -71.013328 42.278441, -71.0128636783661 42.2788369103348, -71.0087098213732 42.27695035607201, -71.00748 42.27467, -71.00848999999999 42.27265, -71.00883 42.27094, -71.00986999999999 42.27011, -71.01317999999999 42.2703, -71.01545 42.27065, -71.01564999999999 42.26997, -71.016299 42.26782499999999, -71.01723 42.26701, -71.019402 42.265605, -71.020319 42.26653599999999, -71.02136 42.26757, -71.025226 42.2711, -71.02396 42.27244))"
1094,25,021,417701,1400000US25021417701,25021417701,4177.01,CT,1543168,12275,"POLYGON ((-71.010858 42.257482, -71.00877 42.25836, -71.00729 42.26083, -71.00345 42.2605, -71.00261999999999 42.25912, -71.00171999999999 42.25815, -71.00067 42.25727, -70.99687299999999 42.255446, -70.995363 42.254114, -70.99513999999999 42.25397, -70.98954499999999 42.252435, -70.98876299999999 42.252302, -70.9922 42.24965, -70.99314 42.24978, -70.99379499999999 42.248737, -70.99600000000001 42.24738, -70.99742999999999 42.24711, -70.999274 42.245841, -71.00019 42.24541, -71.00265999999999 42.24429, -71.00305 42.24412, -71.00336 42.24395, -71.00533 42.24372, -71.00700000000001 42.24409, -71.00699 42.24494, -71.005139 42.247829, -71.003784 42.248696, -71.006745 42.25310899999999, -71.009444 42.255727, -71.010858 42.257482))"
1095,25,021,418004,1400000US25021418004,25021418004,4180.04,CT,1316973,0,"POLYGON ((-71.02177 42.24301, -71.01524999999999 42.24243, -71.014589 42.242798, -71.01102 42.24313, -71.01080999999999 42.2444, -71.009181 42.2444, -71.00700000000001 42.24409, -71.00533 42.24372, -71.00336 42.24395, -71.00354999999999 42.24189, -71.00323999999999 42.23976, -71.00395999999999 42.23788, -71.00591 42.23455, -71.00603 42.23343999999999, -71.005482 42.23084799999999, -71.007212 42.230133, -71.009655 42.232606, -71.011009 42.23351, -71.01392 42.23231, -71.01616799999999 42.233877, -71.016037 42.233937, -71.017622 42.235685, -71.01501 42.23792, -71.01618999999999 42.2391, -71.01768 42.24043, -71.02127999999999 42.24198, -71.02177 42.24301))"
1096,25,021,418102,1400000US25021418102,25021418102,4181.02,CT,770695,2371,"POLYGON ((-71.028092 42.252817, -71.02534 42.25347, -71.02481999999999 42.25327, -71.02535 42.25166, -71.02551 42.2502, -71.01823 42.24752, -71.0154 42.24559, -71.01080999999999 42.2444, -71.01102 42.24313, -71.014589 42.242798, -71.01524999999999 42.24243, -71.02177 42.24301, -71.02486 42.24453, -71.03001999999999 42.25051, -71.028092 42.252817))"
1097,25,021,418200,1400000US25021418200,25021418200,4182,CT,14345446,123109,"POLYGON ((-71.093189 42.213936, -71.080163 42.21885899999999, -71.07338799999999 42.22146499999999, -71.053021 42.229173, -71.053246 42.22952799999999, -71.06108999999999 42.242384, -71.051271 42.24778, -71.039033 42.254518, -71.038855 42.25460899999999, -71.034969 42.256757, -71.0312 42.25553, -71.02875999999999 42.25472, -71.02607499999999 42.253859, -71.02534 42.25347, -71.028092 42.252817, -71.03001999999999 42.25051, -71.02486 42.24453, -71.02177 42.24301, -71.02127999999999 42.24198, -71.02300799999999 42.241489, -71.02454299999999 42.240094, -71.02564 42.23769, -71.02850000000001 42.23569, -71.031468 42.22793799999999, -71.033068 42.227813, -71.03416799999999 42.226661, -71.044938 42.215384, -71.044883 42.206484, -71.04494199999999 42.206485, -71.048025 42.206295, -71.04948999999999 42.206669, -71.053056 42.205692, -71.060388 42.206314, -71.065118 42.205448, -71.06940999999999 42.204564, -71.073886 42.204183, -71.08046299999999 42.20493, -71.082419 42.204611, -71.08272699999999 42.20429, -71.093189 42.213936))"
1098,25,017,368800,1400000US25017368800,25017368800,3688,CT,1686185,38211,"POLYGON ((-71.243685 42.374007, -71.241722 42.374749, -71.241772 42.376252, -71.23898699999999 42.376179, -71.236801 42.376207, -71.23493999999999 42.376489, -71.23301099999999 42.37683, -71.231894 42.376946, -71.230406 42.377118, -71.22916699999999 42.377286, -71.225562 42.377711, -71.22189399999999 42.377858, -71.220789 42.377726, -71.21293 42.37572, -71.20851499999999 42.37385, -71.211485 42.371312, -71.217061 42.366569, -71.21719 42.366534, -71.220333 42.36845599999999, -71.22337399999999 42.369117, -71.225532 42.371105, -71.22879499999999 42.372466, -71.23046099999999 42.373371, -71.233116 42.37284, -71.23483999999999 42.37248, -71.236609 42.373008, -71.236581 42.37315299999999, -71.236521 42.374087, -71.238001 42.373799, -71.239751 42.373223, -71.242589 42.371863, -71.24321499999999 42.372862, -71.243685 42.374007))"
1099,25,017,354200,1400000US25017354200,25017354200,3542,CT,1572737,83253,"POLYGON ((-71.14706699999999 42.37839, -71.144042 42.38014099999999, -71.140007 42.380935, -71.13877599999999 42.38117, -71.13731799999999 42.381306, -71.13217 42.38151, -71.131023 42.38241, -71.129775 42.381685, -71.128855 42.381133, -71.12978099999999 42.380772, -71.12985499999999 42.377805, -71.130145 42.377841, -71.130579 42.374705, -71.13099699999999 42.373892, -71.133197 42.372596, -71.13222499999999 42.369142, -71.139892 42.36443999999999, -71.14366699999999 42.365081, -71.14424799999999 42.366394, -71.142461 42.367017, -71.14059899999999 42.370017, -71.13999199999999 42.373569, -71.143925 42.374074, -71.14383099999999 42.375278, -71.145695 42.375217, -71.14706699999999 42.37839))"
1100,25,017,354500,1400000US25017354500,25017354500,3545,CT,396796,0,"POLYGON ((-71.130224 42.38306499999999, -71.12977699999999 42.383461, -71.129316 42.383864, -71.128513 42.385691, -71.126943 42.386351, -71.124206 42.387207, -71.121656 42.387909, -71.11946399999999 42.388156, -71.119556 42.388463, -71.11773699999999 42.387556, -71.115584 42.385158, -71.119405 42.385377, -71.11946399999999 42.38483, -71.121375 42.384448, -71.123272 42.38552199999999, -71.124235 42.384443, -71.12553699999999 42.383986, -71.124887 42.382889, -71.1267 42.382045, -71.12611699999999 42.38138, -71.12750299999999 42.380407, -71.128855 42.381133, -71.129775 42.381685, -71.131023 42.38241, -71.130224 42.38306499999999))"
1101,25,017,354700,1400000US25017354700,25017354700,3547,CT,355377,0,"POLYGON ((-71.12900599999999 42.390072, -71.127685 42.389851, -71.124703 42.389381, -71.123323 42.391332, -71.12393399999999 42.391723, -71.12298699999999 42.392377, -71.12097399999999 42.39370599999999, -71.12021399999999 42.392641, -71.117085 42.389581, -71.117452 42.388386, -71.11815899999999 42.388025, -71.11773699999999 42.387556, -71.119556 42.388463, -71.11946399999999 42.388156, -71.121656 42.387909, -71.124206 42.387207, -71.126943 42.386351, -71.12755799999999 42.387402, -71.12870099999999 42.389374, -71.12900599999999 42.390072))"
1102,25,017,355000,1400000US25017355000,25017355000,3550,CT,462937,9919,"POLYGON ((-71.141436 42.398959, -71.140372 42.399831, -71.13627699999999 42.401083, -71.134863 42.402812, -71.134635 42.404259, -71.133628 42.403483, -71.13130000000001 42.40158, -71.130724 42.400922, -71.12879 42.398723, -71.127719 42.397503, -71.12736099999999 42.397096, -71.12436799999999 42.393653, -71.12298699999999 42.392377, -71.12393399999999 42.391723, -71.12501499999999 42.392649, -71.128744 42.39601, -71.129463 42.396627, -71.130319 42.397395, -71.130905 42.397903, -71.130905 42.397743, -71.132136 42.397733, -71.132454 42.39812, -71.140444 42.398264, -71.141436 42.398959))"
1103,25,017,356300,1400000US25017356300,25017356300,3563,CT,1055272,19679,"POLYGON ((-71.15140699999999 42.416647, -71.149084 42.41621, -71.14843999999999 42.416426, -71.14470899999999 42.420103, -71.143355 42.420589, -71.14292 42.42058, -71.142855 42.419537, -71.140084 42.416432, -71.138361 42.41549, -71.13629 42.415146, -71.132435 42.415216, -71.13251699999999 42.414573, -71.132887 42.411973, -71.13241499999999 42.40900999999999, -71.13386899999999 42.407042, -71.13705999999999 42.40854299999999, -71.137452 42.408721, -71.14153 42.410688, -71.142476 42.4111, -71.14327399999999 42.411435, -71.14433799999999 42.411877, -71.147187 42.413049, -71.150699 42.414378, -71.15328699999999 42.415441, -71.15140699999999 42.416647))"
1104,25,017,356601,1400000US25017356601,25017356601,3566.01,CT,1301270,0,"POLYGON ((-71.181952 42.412665, -71.181398 42.412973, -71.17960000000001 42.414455, -71.178978 42.415391, -71.178797 42.416353, -71.17587999999999 42.418825, -71.17419199999999 42.421187, -71.17251499999999 42.421769, -71.174442 42.423209, -71.175703 42.425902, -71.174368 42.427054, -71.174341 42.428267, -71.17175 42.42738, -71.17022799999999 42.428971, -71.169068 42.42408, -71.165989 42.42301, -71.164597 42.422785, -71.162764 42.421777, -71.165842 42.41832, -71.16628899999999 42.418529, -71.16848999999999 42.419662, -71.172164 42.416898, -71.17003099999999 42.415827, -71.173287 42.412992, -71.171999 42.412267, -71.173097 42.411337, -71.174424 42.40937, -71.177705 42.410212, -71.181634 42.410882, -71.183712 42.411374, -71.181952 42.412665))"
1105,25,017,370101,1400000US25017370101,25017370101,3701.01,CT,1419774,0,"POLYGON ((-71.205355 42.376526, -71.202899 42.378612, -71.19835399999999 42.382477, -71.194177 42.386031, -71.192801 42.384559, -71.189159 42.380717, -71.19050299999999 42.379867, -71.18988299999999 42.379202, -71.18804 42.377353, -71.191541 42.374945, -71.189376 42.37428999999999, -71.190597 42.372658, -71.19089099999999 42.371604, -71.194368 42.37273099999999, -71.19533199999999 42.371011, -71.19941399999999 42.371987, -71.201127 42.372796, -71.20313299999999 42.373318, -71.20851499999999 42.37385, -71.205355 42.376526))"
1106,25,017,370102,1400000US25017370102,25017370102,3701.02,CT,2221278,93456,"POLYGON ((-71.217061 42.366569, -71.211485 42.371312, -71.20851499999999 42.37385, -71.20313299999999 42.373318, -71.201127 42.372796, -71.19941399999999 42.371987, -71.19533199999999 42.371011, -71.194368 42.37273099999999, -71.19089099999999 42.371604, -71.190597 42.372658, -71.189376 42.37428999999999, -71.187377 42.37302, -71.184664 42.371038, -71.18329 42.370034, -71.17983099999999 42.367467, -71.180054 42.36734, -71.181116 42.366672, -71.184338 42.365225, -71.185551 42.364839, -71.186043 42.362933, -71.18883199999999 42.362676, -71.190231 42.360384, -71.19309199999999 42.361052, -71.196298 42.361802, -71.19221499999999 42.365424, -71.195206 42.367734, -71.196331 42.367178, -71.19835499999999 42.367392, -71.202029 42.36582, -71.204486 42.365785, -71.20722099999999 42.364137, -71.213326 42.36489599999999, -71.21644499999999 42.365913, -71.217061 42.366569))"
1107,25,017,370400,1400000US25017370400,25017370400,3704,CT,1491932,145490,"POLYGON ((-71.18883199999999 42.362676, -71.186043 42.362933, -71.185551 42.364839, -71.184338 42.365225, -71.181116 42.366672, -71.180054 42.36734, -71.17983099999999 42.367467, -71.17828999999999 42.368174, -71.17491199999999 42.368697, -71.171651 42.369949, -71.16657499999999 42.370038, -71.165025 42.370613, -71.165829 42.367673, -71.16584899999999 42.366126, -71.16685699999999 42.364113, -71.171374 42.36424, -71.17144499999999 42.362953, -71.16720000000001 42.362219, -71.165066 42.36061, -71.16134599999999 42.359071, -71.163274 42.358463, -71.167625 42.360073, -71.168401 42.360194, -71.17527199999999 42.359272, -71.17824 42.359566, -71.182126 42.360681, -71.182374 42.360406, -71.18368 42.358829, -71.190231 42.360384, -71.18883199999999 42.362676))"
1108,25,017,352102,1400000US25017352102,25017352102,3521.02,CT,413260,139459,"POLYGON ((-71.08346399999999 42.370068, -71.08331 42.370738, -71.082814 42.372813, -71.08103699999999 42.37315, -71.078654 42.371934, -71.07606 42.37071299999999, -71.075569 42.370361, -71.07483499999999 42.369935, -71.07311299999999 42.369131, -71.070644 42.367949, -71.07153699999999 42.36711, -71.074792 42.36377299999999, -71.07565699999999 42.361613, -71.07571 42.361463, -71.078265 42.361672, -71.078822 42.362627, -71.078063 42.365913, -71.077388 42.368576, -71.08031 42.368966, -71.083625 42.369381, -71.08346399999999 42.370068))"
1109,25,017,352500,1400000US25017352500,25017352500,3525,CT,206733,0,"POLYGON ((-71.099001 42.36852, -71.09996199999999 42.368903, -71.098849 42.370485, -71.098112 42.371495, -71.096875 42.370475, -71.094785 42.368766, -71.09541899999999 42.367111, -71.09627499999999 42.364881, -71.09880199999999 42.365406, -71.100719 42.366029, -71.099001 42.36852))"
1110,25,017,352800,1400000US25017352800,25017352800,3528,CT,162599,0,"POLYGON ((-71.10101 42.369317, -71.099925 42.370873, -71.098979 42.37219, -71.098106 42.373385, -71.09711899999999 42.373251, -71.095322 42.373015, -71.094488 42.372913, -71.093279 42.372754, -71.094785 42.368766, -71.096875 42.370475, -71.098112 42.371495, -71.098849 42.370485, -71.09996199999999 42.368903, -71.100538 42.36913, -71.10101 42.369317))"
1111,25,017,353101,1400000US25017353101,25017353101,3531.01,CT,411670,0,"POLYGON ((-71.102583 42.364734, -71.10203299999999 42.364432, -71.101438 42.36503, -71.100719 42.366029, -71.09880199999999 42.365406, -71.09627499999999 42.364881, -71.09674 42.363204, -71.090785 42.362746, -71.095412 42.360501, -71.09934 42.35856, -71.10012499999999 42.358985, -71.10247799999999 42.36035, -71.10078299999999 42.361871, -71.10243199999999 42.362863, -71.10373299999999 42.36364, -71.102583 42.364734))"
1112,25,017,353500,1400000US25017353500,25017353500,3535,CT,208672,0,"POLYGON ((-71.11357799999999 42.365884, -71.113508 42.367741, -71.113512 42.368564, -71.11344799999999 42.369285, -71.11074599999999 42.368306, -71.109438 42.367779, -71.107281 42.366627, -71.10499399999999 42.365253, -71.109016 42.364908, -71.109892 42.364827, -71.113901 42.364478, -71.11357799999999 42.365884))"
1113,25,017,353700,1400000US25017353700,25017353700,3537,CT,549391,0,"POLYGON ((-71.119483 42.373458, -71.11882199999999 42.374355, -71.11961699999999 42.376249, -71.114293 42.375471, -71.113293 42.376801, -71.112358 42.377006, -71.10813 42.37789799999999, -71.10727199999999 42.378087, -71.105943 42.376819, -71.10542699999999 42.376332, -71.106121 42.37441, -71.107947 42.372056, -71.108615 42.372318, -71.109725 42.372772, -71.11244599999999 42.373839, -71.113353 42.37124499999999, -71.113905 42.370836, -71.115954 42.371385, -71.118364 42.371898, -71.12015099999999 42.372577, -71.119483 42.373458))"
1114,25,017,353900,1400000US25017353900,25017353900,3539,CT,323193,50874,"POLYGON ((-71.12245399999999 42.369816, -71.12015099999999 42.372577, -71.118364 42.371898, -71.115954 42.371385, -71.113905 42.370836, -71.112607 42.369837, -71.113348 42.370098, -71.11344799999999 42.369285, -71.113512 42.368564, -71.113508 42.367741, -71.11357799999999 42.365884, -71.113901 42.364478, -71.11692099999999 42.364246, -71.11722999999999 42.367367, -71.118444 42.368616, -71.12126099999999 42.36874299999999, -71.12316799999999 42.36898, -71.12245399999999 42.369816))"
1115,25,017,356701,1400000US25017356701,25017356701,3567.01,CT,1136777,1753,"POLYGON ((-71.15328699999999 42.415441, -71.150699 42.414378, -71.147187 42.413049, -71.14433799999999 42.411877, -71.14327399999999 42.411435, -71.142476 42.4111, -71.14153 42.410688, -71.137452 42.408721, -71.13705999999999 42.40854299999999, -71.13386899999999 42.407042, -71.134528 42.40581299999999, -71.134635 42.404259, -71.134863 42.402812, -71.13627699999999 42.401083, -71.13696899999999 42.401488, -71.14023899999999 42.404169, -71.141734 42.405351, -71.142264 42.405763, -71.146119 42.404533, -71.14684299999999 42.404331, -71.148585 42.404064, -71.15004399999999 42.403772, -71.15058599999999 42.405406, -71.150927 42.406712, -71.15133899999999 42.407349, -71.15053399999999 42.407075, -71.149879 42.406119, -71.148522 42.406104, -71.149045 42.407522, -71.149886 42.408843, -71.14983099999999 42.410402, -71.151797 42.411536, -71.153205 42.411282, -71.15570199999999 42.41349, -71.15328699999999 42.415441))"
1116,25,017,368400,1400000US25017368400,25017368400,3684,CT,3397327,491994,"POLYGON ((-71.27349099999999 42.36610599999999, -71.270224 42.36827, -71.27074999999999 42.369514, -71.26917499999999 42.370052, -71.268078 42.370679, -71.26699499999999 42.371775, -71.261483 42.373769, -71.255123 42.374131, -71.254013 42.374228, -71.25295699999999 42.374365, -71.250995 42.374367, -71.250041 42.374377, -71.249798 42.37278, -71.246517 42.373103, -71.243685 42.374007, -71.24321499999999 42.372862, -71.242589 42.371863, -71.239751 42.373223, -71.238001 42.373799, -71.236521 42.374087, -71.236581 42.37315299999999, -71.24096299999999 42.371649, -71.243681 42.368847, -71.245392 42.36667, -71.246202 42.362096, -71.24937199999999 42.361996, -71.251459 42.359293, -71.252926 42.355962, -71.255731 42.353754, -71.25646499999999 42.35441, -71.25646499999999 42.354905, -71.260385 42.35363299999999, -71.26102299999999 42.353648, -71.263346 42.354459, -71.264922 42.355241, -71.268917 42.359881, -71.26925799999999 42.362474, -71.27032 42.363033, -71.273538 42.365508, -71.27349099999999 42.36610599999999))"
1117,25,017,373100,1400000US25017373100,25017373100,3731,CT,1648775,69057,"POLYGON ((-71.195678 42.354861, -71.19526499999999 42.354948, -71.195111 42.355904, -71.195345 42.357262, -71.195217 42.358823, -71.19309199999999 42.361052, -71.190231 42.360384, -71.18368 42.358829, -71.182374 42.360406, -71.182126 42.360681, -71.17824 42.359566, -71.17527199999999 42.359272, -71.168401 42.360194, -71.167625 42.360073, -71.16947399999999 42.358047, -71.171387 42.356089, -71.173935 42.353397, -71.174798 42.350265, -71.180083 42.35278599999999, -71.181944 42.352884, -71.181888 42.351254, -71.184168 42.353084, -71.186049 42.351515, -71.189286 42.352993, -71.19215299999999 42.353026, -71.192857 42.351306, -71.195494 42.351674, -71.196806 42.353808, -71.195678 42.354861))"
1118,25,017,373500,1400000US25017373500,25017373500,3735,CT,3382801,10729,"POLYGON ((-71.199451 42.342442, -71.198697 42.343198, -71.196274 42.343436, -71.19385 42.345043, -71.195278 42.347043, -71.192857 42.351306, -71.19215299999999 42.353026, -71.189286 42.352993, -71.186049 42.351515, -71.184168 42.353084, -71.181888 42.351254, -71.181944 42.352884, -71.180083 42.35278599999999, -71.174798 42.350265, -71.174708 42.350155, -71.17426499999999 42.349584, -71.171898 42.346655, -71.17000299999999 42.344252, -71.16669899999999 42.34000899999999, -71.16673999999999 42.339854, -71.16995399999999 42.33893399999999, -71.172113 42.337211, -71.174367 42.337235, -71.17836 42.336115, -71.18379299999999 42.336618, -71.18498699999999 42.336594, -71.187123 42.336331, -71.1923 42.336199, -71.193326 42.336007, -71.192584 42.340789, -71.197484 42.340377, -71.198875 42.340855, -71.199451 42.342442))"
1119,25,017,373600,1400000US25017373600,25017373600,3736,CT,3008076,92136,"POLYGON ((-71.193467 42.333439, -71.193416 42.334483, -71.193326 42.336007, -71.1923 42.336199, -71.187123 42.336331, -71.18498699999999 42.336594, -71.18379299999999 42.336618, -71.17836 42.336115, -71.174367 42.337235, -71.172113 42.337211, -71.16995399999999 42.33893399999999, -71.16673999999999 42.339854, -71.166808 42.33929, -71.169217 42.338068, -71.167565 42.333441, -71.16229799999999 42.333965, -71.159723 42.333036, -71.15703599999999 42.33039, -71.164599 42.324632, -71.16734799999999 42.322641, -71.169223 42.321994, -71.170485 42.321538, -71.17171999999999 42.31948999999999, -71.17248099999999 42.321151, -71.179064 42.319401, -71.18108599999999 42.319342, -71.17918899999999 42.320667, -71.178459 42.323923, -71.176626 42.323935, -71.17581199999999 42.326654, -71.178026 42.328838, -71.18605099999999 42.33035599999999, -71.186061 42.331474, -71.192233 42.330445, -71.19484199999999 42.330063, -71.193467 42.333439))"
1120,25,017,374100,1400000US25017374100,25017374100,3741,CT,2242813,46721,"POLYGON ((-71.22803499999999 42.316838, -71.22577699999999 42.317066, -71.212518 42.318787, -71.21195 42.318883, -71.20966299999999 42.319199, -71.208569 42.319308, -71.207731 42.319356, -71.20408399999999 42.3192, -71.202893 42.317785, -71.202675 42.317242, -71.20501399999999 42.315552, -71.206318 42.315918, -71.20612 42.313514, -71.20910599999999 42.313567, -71.209103 42.312327, -71.20556499999999 42.305763, -71.21128899999999 42.303106, -71.213275 42.306161, -71.21818999999999 42.306796, -71.220508 42.306407, -71.22411 42.30730000000001, -71.226688 42.30825, -71.226311 42.310284, -71.227068 42.31239799999999, -71.226286 42.314117, -71.227543 42.3154, -71.22803499999999 42.316838))"
1121,25,017,374300,1400000US25017374300,25017374300,3743,CT,2529906,57648,"POLYGON ((-71.25847399999999 42.3253, -71.25453 42.326441, -71.2518 42.328365, -71.250552 42.329042, -71.248785 42.329902, -71.246877 42.332126, -71.244888 42.3337, -71.238108 42.330313, -71.233321 42.327832, -71.231194 42.326252, -71.229547 42.327457, -71.228163 42.32823399999999, -71.226344 42.328995, -71.218868 42.330564, -71.218367 42.328327, -71.221045 42.323251, -71.218622 42.322346, -71.22091499999999 42.321003, -71.22674599999999 42.323585, -71.22687499999999 42.322617, -71.22577699999999 42.317066, -71.22803499999999 42.316838, -71.228256 42.318846, -71.230913 42.320727, -71.234534 42.32081, -71.238596 42.321787, -71.24078899999999 42.320898, -71.246135 42.32096, -71.24735199999999 42.321378, -71.24919 42.323638, -71.253209 42.326776, -71.253838 42.32662, -71.25469699999999 42.325273, -71.257699 42.324525, -71.25847399999999 42.3253))"
1122,25,017,374600,1400000US25017374600,25017374600,3746,CT,1691164,698,"POLYGON ((-71.23932499999999 42.35999, -71.236588 42.360805, -71.231032 42.36245, -71.22663899999999 42.363752, -71.226229 42.363872, -71.223293 42.361113, -71.22240599999999 42.35941, -71.223688 42.355502, -71.22400999999999 42.353257, -71.22636199999999 42.351275, -71.22633499999999 42.349391, -71.231897 42.348016, -71.232135 42.347566, -71.234543 42.347278, -71.23487799999999 42.348645, -71.238238 42.349964, -71.238074 42.35185999999999, -71.236244 42.352658, -71.231945 42.352885, -71.233566 42.353965, -71.23753499999999 42.356679, -71.243076 42.358875, -71.23932499999999 42.35999))"
1123,25,017,382100,1400000US25017382100,25017382100,3821,CT,5822543,171137,"POLYGON ((-71.363085 42.315846, -71.35991 42.317149, -71.355199 42.31717, -71.345888 42.314929, -71.34216099999999 42.319108, -71.33902999999999 42.322617, -71.338523 42.323216, -71.337524 42.325134, -71.33375099999999 42.332399, -71.330826 42.331966, -71.328779 42.331683, -71.328414 42.328928, -71.327444 42.321114, -71.327327 42.31374599999999, -71.32974999999999 42.312991, -71.326396 42.304402, -71.326351 42.304289, -71.329617 42.304051, -71.332043 42.303503, -71.332607 42.303371, -71.33636 42.302482, -71.34103499999999 42.301972, -71.34907799999999 42.301106, -71.352312 42.30076, -71.359887 42.299933, -71.36102 42.30197, -71.361082 42.302145, -71.361791 42.307447, -71.361278 42.309659, -71.36036899999999 42.312347, -71.36037399999999 42.314057, -71.362093 42.315074, -71.363085 42.315846))"
1124,25,017,357200,1400000US25017357200,25017357200,3572,CT,1442583,50403,"POLYGON ((-71.17549099999999 42.39577, -71.17549 42.396038, -71.16842299999999 42.395965, -71.15878499999999 42.395871, -71.15630399999999 42.395852, -71.15838699999999 42.394593, -71.15725499999999 42.390948, -71.157984 42.387043, -71.160332 42.386444, -71.161895 42.386473, -71.163247 42.386361, -71.16525899999999 42.385999, -71.165593 42.386041, -71.167535 42.386402, -71.169405 42.386436, -71.171645 42.38654, -71.174932 42.386245, -71.174818 42.386822, -71.173838 42.38945, -71.17413499999999 42.392393, -71.17455699999999 42.392787, -71.17655599999999 42.395137, -71.17549099999999 42.39577))"
1125,25,017,357400,1400000US25017357400,25017357400,3574,CT,667789,26346,"POLYGON ((-71.17559899999999 42.379436, -71.174593 42.380509, -71.175015 42.381863, -71.170777 42.383199, -71.169405 42.386436, -71.167535 42.386402, -71.165593 42.386041, -71.165446 42.385828, -71.16353599999999 42.382479, -71.163338 42.381771, -71.16349599999999 42.377024, -71.16336299999999 42.376802, -71.16448299999999 42.376886, -71.166466 42.377177, -71.169082 42.377592, -71.170232 42.377961, -71.17080299999999 42.378319, -71.175461 42.379413, -71.17559899999999 42.379436))"
1126,25,017,358100,1400000US25017358100,25017358100,3581,CT,5458427,44933,"POLYGON ((-71.22313 42.432173, -71.222252 42.434219, -71.218144 42.434506, -71.214575 42.435949, -71.210205 42.434829, -71.20908399999999 42.435568, -71.20302599999999 42.440113, -71.197548 42.437729, -71.19628299999999 42.436177, -71.191367 42.433691, -71.18940499999999 42.428307, -71.191548 42.426058, -71.19264 42.424963, -71.192829 42.424782, -71.19567599999999 42.42205999999999, -71.199907 42.417703, -71.202612 42.414826, -71.20317799999999 42.414279, -71.20760299999999 42.40978, -71.215211 42.41445299999999, -71.21892799999999 42.415564, -71.21798199999999 42.41707299999999, -71.21484099999999 42.418399, -71.21500399999999 42.41866599999999, -71.216847 42.419925, -71.219797 42.422229, -71.219768 42.424913, -71.22065599999999 42.427201, -71.22560299999999 42.429055, -71.22313 42.432173))"
